Settlement Day,Settlement Period,BSUoS Tariff (£/MWh),BSUoS Fund Tariff (£/MWh),Volume (MWh),BSUoS Recovery (£),BSUoS Fund Recovery (£),BSUoS Total Recovery (£),Run Type,Actual BSUoS Cost (£)
2024-06-28T00:00:00,35,7.63,,15651.96,119424.46,0,119424.46,II,358851.32
2024-06-28T00:00:00,36,7.63,,15752.07,120188.27,0,120188.27,II,367636.32
2024-06-28T00:00:00,37,7.63,,15562.51,118741.94,0,118741.94,II,339423.73
2024-06-28T00:00:00,38,7.63,,15424.52,117689.13,0,117689.13,II,353696.77
2024-06-28T00:00:00,39,7.63,,15187.85,115883.31,0,115883.31,II,361425.11
2024-06-28T00:00:00,40,7.63,,14989.88,114372.75,0,114372.75,II,366691.71
2024-06-28T00:00:00,41,7.63,,14722.98,112336.31,0,112336.31,II,391346.69
2024-06-28T00:00:00,42,7.63,,14430.39,110103.87,0,110103.87,II,356800.21
2024-06-28T00:00:00,43,7.63,,14223.53,108525.50,0,108525.50,II,346521.36
2024-06-28T00:00:00,44,7.63,,13977.56,106648.80,0,106648.80,II,321868.88
2024-06-28T00:00:00,45,7.63,,13746.77,104887.84,0,104887.84,II,293546.54
2024-06-28T00:00:00,46,7.63,,13226.28,100916.52,0,100916.52,II,278180.66
2024-06-28T00:00:00,47,7.63,,12568.15,95894.98,0,95894.98,II,241088.89
2024-06-28T00:00:00,48,7.63,,12118.36,92463.08,0,92463.08,II,257702.10
2024-06-29T00:00:00,1,7.63,,11652.99,88912.33,0,88912.33,II,266304.27
2024-06-29T00:00:00,2,7.63,,11296.16,86189.67,0,86189.67,II,243165.63
2024-06-29T00:00:00,3,7.63,,10986.14,83824.22,0,83824.22,II,243107.80
2024-06-29T00:00:00,4,7.63,,10811.57,82492.31,0,82492.31,II,233026.59
2024-06-29T00:00:00,5,7.63,,10670.12,81413.02,0,81413.02,II,220101.30
2024-06-29T00:00:00,6,7.63,,10465.78,79853.86,0,79853.86,II,207380.27
2024-06-29T00:00:00,7,7.63,,10339.75,78892.26,0,78892.26,II,192443.63
2024-06-29T00:00:00,8,7.63,,10205.43,77867.46,0,77867.46,II,179138.66
2024-06-29T00:00:00,9,7.63,,10047.74,76664.26,0,76664.26,II,179187.73
2024-06-29T00:00:00,10,7.63,,9812.86,74872.14,0,74872.14,II,173203.37
2024-06-29T00:00:00,11,7.63,,9772.01,74560.40,0,74560.40,II,174118.56
2024-06-29T00:00:00,12,7.63,,9835.12,75041.95,0,75041.95,II,176118.86
2024-06-29T00:00:00,13,7.63,,10301.18,78598.04,0,78598.04,II,189467.39
2024-06-29T00:00:00,14,7.63,,10698.23,81627.49,0,81627.49,II,201070.44
2024-06-29T00:00:00,15,7.63,,11253.61,85865.01,0,85865.01,II,198700.36
2024-06-29T00:00:00,16,7.63,,11748.96,89644.53,0,89644.53,II,202236.88
2024-06-29T00:00:00,17,7.63,,12408.61,94677.68,0,94677.68,II,216537.59
2024-06-29T00:00:00,18,7.63,,12768.89,97426.61,0,97426.61,II,222802.44
2024-06-29T00:00:00,19,7.63,,13135.10,100220.80,0,100220.80,II,207846.65
2024-06-29T00:00:00,20,7.63,,13255.62,101140.38,0,101140.38,II,209597.77
2024-06-29T00:00:00,21,7.63,,13399.31,102236.71,0,102236.71,II,203029.13
2024-06-29T00:00:00,22,7.63,,13358.85,101928.04,0,101928.04,II,183772.57
2024-06-29T00:00:00,23,7.63,,13234.61,100980.08,0,100980.08,II,169577.96
2024-06-29T00:00:00,24,7.63,,13132.67,100202.28,0,100202.28,II,167047.14
2024-06-29T00:00:00,25,7.63,,13094.38,99910.10,0,99910.10,II,146376.28
2024-06-29T00:00:00,26,7.63,,12951.42,98819.34,0,98819.34,II,136676.57
2024-06-29T00:00:00,27,7.63,,12676.43,96721.16,0,96721.16,II,141384.56
2024-06-29T00:00:00,28,7.63,,12471.46,95157.22,0,95157.22,II,150725.82
2024-06-29T00:00:00,29,7.63,,12368.85,94374.31,0,94374.31,II,160107.02
2024-06-29T00:00:00,30,7.63,,12304.33,93882.04,0,93882.04,II,158786.22
2024-06-29T00:00:00,31,7.63,,12347.88,94214.31,0,94214.31,II,183096.26
2024-06-29T00:00:00,32,7.63,,12478.90,95214.01,0,95214.01,II,154285.81
2024-06-29T00:00:00,33,7.63,,12981.50,99048.86,0,99048.86,II,131304.37
2024-06-29T00:00:00,34,7.63,,13453.06,102646.86,0,102646.86,II,138974.89
2024-06-29T00:00:00,35,7.63,,14091.56,107518.63,0,107518.63,II,148021.01
2024-06-29T00:00:00,36,7.63,,14343.87,109443.73,0,109443.73,II,120175.72
2024-06-29T00:00:00,37,7.63,,14475.68,110449.47,0,110449.47,II,126467.06
2024-06-29T00:00:00,38,7.63,,14415.35,109989.13,0,109989.13,II,135772.90
2024-06-29T00:00:00,39,7.63,,14312.14,109201.66,0,109201.66,II,133983.74
2024-06-29T00:00:00,40,7.63,,14182.30,108210.97,0,108210.97,II,136088.23
2024-06-29T00:00:00,41,7.63,,13970.97,106598.50,0,106598.50,II,125121.76
2024-06-29T00:00:00,42,7.63,,13736.60,104810.29,0,104810.29,II,119385.74
2024-06-29T00:00:00,43,7.63,,13502.51,103024.15,0,103024.15,II,90164.46
2024-06-29T00:00:00,44,7.63,,13352.20,101877.30,0,101877.30,II,97664.57
2024-06-29T00:00:00,45,7.63,,13105.65,99996.08,0,99996.08,II,79966.73
2024-06-29T00:00:00,46,7.63,,12639.15,96436.72,0,96436.72,II,83883.83
2024-06-29T00:00:00,47,7.63,,12005.89,91604.96,0,91604.96,II,118969.45
2024-06-29T00:00:00,48,7.63,,11574.53,88313.63,0,88313.63,II,141866.60
2024-06-30T00:00:00,1,7.63,,11059.63,84384.95,0,84384.95,II,147813.92
2024-06-30T00:00:00,2,7.63,,10740.10,81946.97,0,81946.97,II,154257.72
2024-06-30T00:00:00,3,7.63,,10532.78,80365.09,0,80365.09,II,150194.42
2024-06-30T00:00:00,4,7.63,,10401.45,79363.03,0,79363.03,II,140599.23
2024-06-30T00:00:00,5,7.63,,10122.26,77232.85,0,77232.85,II,139786.95
2024-06-30T00:00:00,6,7.63,,9885.49,75426.30,0,75426.30,II,143721.31
2024-06-30T00:00:00,7,7.63,,9779.02,74613.96,0,74613.96,II,161419.78
2024-06-30T00:00:00,8,7.63,,9647.20,73608.16,0,73608.16,II,152523.93
2024-06-30T00:00:00,9,7.63,,9656.57,73679.65,0,73679.65,II,161752.81
2024-06-30T00:00:00,10,7.63,,9430.73,71956.45,0,71956.45,II,165883.70
2024-06-30T00:00:00,11,7.63,,9372.18,71509.70,0,71509.70,II,166869.13
2024-06-30T00:00:00,12,7.63,,9376.91,71545.84,0,71545.84,II,164270.11
2024-06-30T00:00:00,13,7.63,,9613.20,73348.71,0,73348.71,II,192562.51
2024-06-30T00:00:00,14,7.63,,9836.15,75049.80,0,75049.80,II,206028.78
2024-06-30T00:00:00,15,7.63,,10379.03,79192.00,0,79192.00,II,285217.05
2024-06-30T00:00:00,16,7.63,,10859.58,82858.61,0,82858.61,II,249678.08
2024-06-30T00:00:00,17,7.63,,11531.74,87987.15,0,87987.15,II,249515.71
2024-06-30T00:00:00,18,7.63,,12078.32,92157.59,0,92157.59,II,262665.66
2024-06-30T00:00:00,19,7.63,,12655.13,96558.67,0,96558.67,II,259986.57
2024-06-30T00:00:00,20,7.63,,13040.74,99500.87,0,99500.87,II,265254.32
2024-06-30T00:00:00,21,7.63,,13349.58,101857.26,0,101857.26,II,239693.32
2024-06-30T00:00:00,22,7.63,,13531.37,103244.39,0,103244.39,II,235557.61
2024-06-30T00:00:00,23,7.63,,13602.80,103789.36,0,103789.36,II,229667.41
2024-06-30T00:00:00,24,7.63,,13786.16,105188.42,0,105188.42,II,225639.19
2024-06-30T00:00:00,25,7.63,,13782.83,105162.98,0,105162.98,II,153532.29
2024-06-30T00:00:00,26,7.63,,13746.61,104886.61,0,104886.61,II,141519.87
2024-06-30T00:00:00,27,7.63,,13761.56,105000.73,0,105000.73,II,137525.24
2024-06-30T00:00:00,28,7.63,,13542.82,103331.72,0,103331.72,II,138805.46
2024-06-30T00:00:00,29,7.63,,13416.29,102366.26,0,102366.26,II,129422.24
2024-06-30T00:00:00,30,7.63,,13280.08,101327.03,0,101327.03,II,116971.91
2024-06-30T00:00:00,31,7.63,,13289.37,101397.89,0,101397.89,II,115854.14
2024-06-30T00:00:00,32,7.63,,13502.02,103020.40,0,103020.40,II,122248.54
2024-06-30T00:00:00,33,7.63,,13797.03,105271.33,0,105271.33,II,136005.74
2024-06-30T00:00:00,34,7.63,,14278.74,108946.77,0,108946.77,II,165114.31
2024-06-30T00:00:00,35,7.63,,14574.55,111203.85,0,111203.85,II,167096.01
2024-06-30T00:00:00,36,7.63,,14669.07,111925.01,0,111925.01,II,162463.25
2024-06-30T00:00:00,37,7.63,,14645.25,111743.29,0,111743.29,II,135183.64
2024-06-30T00:00:00,38,7.63,,14274.48,108914.26,0,108914.26,II,113159.87
2024-06-30T00:00:00,39,7.63,,14289.65,109030.01,0,109030.01,II,99811.10
2024-06-30T00:00:00,40,7.63,,14166.31,108088.94,0,108088.94,II,102669.90
2024-06-30T00:00:00,41,7.63,,14277.87,108940.16,0,108940.16,II,106408.67
2024-06-30T00:00:00,42,7.63,,14018.60,106961.95,0,106961.95,II,108091.63
2024-06-30T00:00:00,43,7.63,,13768.70,105055.21,0,105055.21,II,96470.03
2024-06-30T00:00:00,44,7.63,,13485.93,102897.65,0,102897.65,II,87407.04
2024-06-30T00:00:00,45,7.63,,13008.88,99257.78,0,99257.78,II,106296.09
2024-06-30T00:00:00,46,7.63,,12414.16,94720.02,0,94720.02,II,87817.59
2024-06-30T00:00:00,47,7.63,,11779.30,89876.05,0,89876.05,II,86371.11
2024-06-30T00:00:00,48,7.63,,11322.77,86392.76,0,86392.76,II,86813.45
2024-07-01T00:00:00,1,7.63,,10974.31,83733.99,0,83733.99,II,84313.96
2024-07-01T00:00:00,2,7.63,,10736.11,81916.52,0,81916.52,II,79893.88
2024-07-01T00:00:00,3,7.63,,10586.30,80773.50,0,80773.50,II,98090.08
2024-07-01T00:00:00,4,7.63,,10467.02,79863.39,0,79863.39,II,83349.56
2024-07-01T00:00:00,5,7.63,,10277.85,78419.99,0,78419.99,II,109742.90
2024-07-01T00:00:00,6,7.63,,10096.40,77035.55,0,77035.55,II,106209.95
2024-07-01T00:00:00,7,7.63,,10020.55,76456.78,0,76456.78,II,90093.91
2024-07-01T00:00:00,8,7.63,,9957.71,75977.31,0,75977.31,II,74602.10
2024-07-01T00:00:00,9,7.63,,9890.31,75463.08,0,75463.08,II,73599.50
2024-07-01T00:00:00,10,7.63,,9796.77,74749.39,0,74749.39,II,84142.46
2024-07-01T00:00:00,11,7.63,,9951.62,75930.90,0,75930.90,II,68518.22
2024-07-01T00:00:00,12,7.63,,10347.80,78953.72,0,78953.72,II,63053.55
2024-07-01T00:00:00,13,7.63,,11411.16,87067.12,0,87067.12,II,94553.50
2024-07-01T00:00:00,14,7.63,,12347.94,94214.81,0,94214.81,II,91621.29
2024-07-01T00:00:00,15,7.63,,13535.69,103277.34,0,103277.34,II,89212.39
2024-07-01T00:00:00,16,7.63,,14226.49,108548.14,0,108548.14,II,113665.26
2024-07-01T00:00:00,17,7.63,,14752.41,112560.88,0,112560.88,II,112048.42
2024-07-01T00:00:00,18,7.63,,15025.48,114644.43,0,114644.43,II,102053.86
2024-07-01T00:00:00,19,7.63,,15342.80,117065.53,0,117065.53,II,106606.69
2024-07-01T00:00:00,20,7.63,,15423.47,117681.04,0,117681.04,II,103487.89
2024-07-01T00:00:00,21,7.63,,15486.08,118158.81,0,118158.81,II,116118.08
2024-07-01T00:00:00,22,7.63,,15606.54,119077.88,0,119077.88,II,102680.34
2024-07-01T00:00:00,23,7.63,,15745.73,120139.89,0,120139.89,II,92431.71
2024-07-01T00:00:00,24,7.63,,15750.63,120177.32,0,120177.32,II,92930.75
2024-07-01T00:00:00,25,7.63,,15863.80,121040.78,0,121040.78,II,90537.48
2024-07-01T00:00:00,26,7.63,,15855.66,120978.72,0,120978.72,II,102882.29
2024-07-01T00:00:00,27,7.63,,15737.40,120076.38,0,120076.38,II,132043.69
2024-07-01T00:00:00,28,7.63,,15550.52,118650.44,0,118650.44,II,129740.25
2024-07-01T00:00:00,29,7.63,,15467.86,118019.76,0,118019.76,II,152802.62
2024-07-01T00:00:00,30,7.63,,15370.20,117274.66,0,117274.66,II,145122.93
2024-07-01T00:00:00,31,7.63,,15257.10,116411.68,0,116411.68,II,131545.80
2024-07-01T00:00:00,32,7.63,,15481.43,118123.28,0,118123.28,II,141978.42
2024-07-01T00:00:00,33,7.63,,15813.31,120655.57,0,120655.57,II,151666.71
2024-07-01T00:00:00,34,7.63,,16190.62,123534.40,0,123534.40,II,171906.70
2024-07-01T00:00:00,35,7.63,,16534.56,126158.68,0,126158.68,II,177910.18
2024-07-01T00:00:00,36,7.63,,16665.58,127158.34,0,127158.34,II,200607.42
2024-07-01T00:00:00,37,7.63,,16551.42,126287.32,0,126287.32,II,220145.58
2024-07-01T00:00:00,38,7.63,,16340.41,124677.33,0,124677.33,II,218227.44
2024-07-01T00:00:00,39,7.63,,16145.58,123190.81,0,123190.81,II,214270.24
2024-07-01T00:00:00,40,7.63,,15742.34,120114.05,0,120114.05,II,192970.91
2024-07-01T00:00:00,41,7.63,,15327.79,116951.01,0,116951.01,II,170332.26
2024-07-01T00:00:00,42,7.63,,15155.05,115633.03,0,115633.03,II,169526.11
2024-07-01T00:00:00,43,7.63,,14765.11,112657.76,0,112657.76,II,191581.00
2024-07-01T00:00:00,44,7.63,,14313.64,109213.07,0,109213.07,II,184595.40
2024-07-01T00:00:00,45,7.63,,13859.30,105746.45,0,105746.45,II,167412.77
2024-07-01T00:00:00,46,7.63,,13184.63,100598.70,0,100598.70,II,145469.85
2024-07-01T00:00:00,47,7.63,,12491.88,95313.02,0,95313.02,II,151875.09
2024-07-01T00:00:00,48,7.63,,11921.68,90962.40,0,90962.40,II,147958.59
2024-07-02T00:00:00,1,7.63,,11582.52,88374.60,0,88374.60,II,139231.50
2024-07-02T00:00:00,2,7.63,,11315.82,86339.69,0,86339.69,II,138604.79
2024-07-02T00:00:00,3,7.63,,11194.16,85411.43,0,85411.43,II,162536.59
2024-07-02T00:00:00,4,7.63,,11087.54,84597.91,0,84597.91,II,129331.96
2024-07-02T00:00:00,5,7.63,,10934.28,83428.53,0,83428.53,II,127677.31
2024-07-02T00:00:00,6,7.63,,10693.41,81590.73,0,81590.73,II,141765.40
2024-07-02T00:00:00,7,7.63,,10573.58,80676.39,0,80676.39,II,173761.55
2024-07-02T00:00:00,8,7.63,,10504.91,80152.46,0,80152.46,II,174327.72
2024-07-02T00:00:00,9,7.63,,10474.04,79916.91,0,79916.91,II,174431.42
2024-07-02T00:00:00,10,7.63,,10388.29,79262.64,0,79262.64,II,159508.72
2024-07-02T00:00:00,11,7.63,,10586.14,80772.26,0,80772.26,II,163478.29
2024-07-02T00:00:00,12,7.63,,10993.03,83876.81,0,83876.81,II,133024.30
2024-07-02T00:00:00,13,7.63,,12051.68,91954.31,0,91954.31,II,105309.45
2024-07-02T00:00:00,14,7.63,,12941.58,98744.29,0,98744.29,II,97614.51
2024-07-02T00:00:00,15,7.63,,14041.28,107134.97,0,107134.97,II,96318.81
2024-07-02T00:00:00,16,7.63,,14828.36,113140.36,0,113140.36,II,101138.66
2024-07-02T00:00:00,17,7.63,,15371.30,117283.02,0,117283.02,II,99056.65
2024-07-02T00:00:00,18,7.63,,15553.62,118674.09,0,118674.09,II,64159.35
2024-07-02T00:00:00,19,7.63,,15829.49,120779.02,0,120779.02,II,75198.63
2024-07-02T00:00:00,20,7.63,,15816.70,120681.40,0,120681.40,II,68768.13
2024-07-02T00:00:00,21,7.63,,15801.62,120566.35,0,120566.35,II,71476.63
2024-07-02T00:00:00,22,7.63,,15844.20,120891.26,0,120891.26,II,81252.76
2024-07-02T00:00:00,23,7.63,,15837.31,120838.66,0,120838.66,II,93061.90
2024-07-02T00:00:00,24,7.63,,15806.26,120601.74,0,120601.74,II,93430.00
2024-07-02T00:00:00,25,7.63,,15872.38,121106.26,0,121106.26,II,91171.95
2024-07-02T00:00:00,26,7.63,,15757.31,120228.26,0,120228.26,II,92652.10
2024-07-02T00:00:00,27,7.63,,15620.10,119181.37,0,119181.37,II,101954.78
2024-07-02T00:00:00,28,7.63,,15434.49,117765.13,0,117765.13,II,99013.75
2024-07-02T00:00:00,29,7.63,,15259.68,116431.36,0,116431.36,II,73700.68
2024-07-02T00:00:00,30,7.63,,15047.02,114808.74,0,114808.74,II,64343.32
2024-07-02T00:00:00,31,7.63,,15055.18,114870.99,0,114870.99,II,66046.54
2024-07-02T00:00:00,32,7.63,,15236.69,116255.97,0,116255.97,II,68886.42
2024-07-02T00:00:00,33,7.63,,15514.96,118379.16,0,118379.16,II,53020.19
2024-07-02T00:00:00,34,7.63,,15867.73,121070.82,0,121070.82,II,66013.10
2024-07-02T00:00:00,35,7.63,,16242.59,123930.98,0,123930.98,II,119826.46
2024-07-02T00:00:00,36,7.63,,16390.14,125056.78,0,125056.78,II,126235.44
2024-07-02T00:00:00,37,7.63,,16354.02,124781.17,0,124781.17,II,87459.82
2024-07-02T00:00:00,38,7.63,,16212.15,123698.73,0,123698.73,II,84402.67
2024-07-02T00:00:00,39,7.63,,16133.63,123099.57,0,123099.57,II,81739.36
2024-07-02T00:00:00,40,7.63,,15876.98,121141.37,0,121141.37,II,88710.59
2024-07-02T00:00:00,41,7.63,,15509.50,118337.49,0,118337.49,II,69278.50
2024-07-02T00:00:00,42,7.63,,15179.51,115819.66,0,115819.66,II,68002.95
2024-07-02T00:00:00,43,7.63,,14887.36,113590.58,0,113590.58,II,53804.99
2024-07-02T00:00:00,44,7.63,,14565.68,111136.13,0,111136.13,II,63849.30
2024-07-02T00:00:00,45,7.63,,14076.87,107406.55,0,107406.55,II,91021.42
2024-07-02T00:00:00,46,7.63,,13388.71,102155.82,0,102155.82,II,67914.92
2024-07-02T00:00:00,47,7.63,,12596.32,96109.89,0,96109.89,II,114909.10
2024-07-02T00:00:00,48,7.63,,12017.98,91697.16,0,91697.16,II,130504.48
2024-07-03T00:00:00,1,7.63,,11701.33,89281.16,0,89281.16,II,155699.31
2024-07-03T00:00:00,2,7.63,,11442.19,87303.93,0,87303.93,II,145597.76
2024-07-03T00:00:00,3,7.63,,11221.65,85621.18,0,85621.18,II,146008.36
2024-07-03T00:00:00,4,7.63,,11169.59,85224.00,0,85224.00,II,154432.55
2024-07-03T00:00:00,5,7.63,,11012.36,84024.27,0,84024.27,II,170656.04
2024-07-03T00:00:00,6,7.63,,10850.93,82792.58,0,82792.58,II,164981.66
2024-07-03T00:00:00,7,7.63,,10711.13,81725.91,0,81725.91,II,157319.16
2024-07-03T00:00:00,8,7.63,,10625.27,81070.80,0,81070.80,II,139746.66
2024-07-03T00:00:00,9,7.63,,10592.29,80819.20,0,80819.20,II,144803.47
2024-07-03T00:00:00,10,7.63,,10513.87,80220.86,0,80220.86,II,140362.03
2024-07-03T00:00:00,11,7.63,,10678.91,81480.10,0,81480.10,II,133970.81
2024-07-03T00:00:00,12,7.63,,11087.24,84595.67,0,84595.67,II,133212.89
2024-07-03T00:00:00,13,7.63,,12127.15,92530.17,0,92530.17,II,123545.72
2024-07-03T00:00:00,14,7.63,,13057.15,99626.07,0,99626.07,II,128638.69
2024-07-03T00:00:00,15,7.63,,14229.05,108567.66,0,108567.66,II,104146.85
2024-07-03T00:00:00,16,7.63,,14991.60,114385.89,0,114385.89,II,114408.01
2024-07-03T00:00:00,17,7.63,,15547.27,118625.63,0,118625.63,II,102067.21
2024-07-03T00:00:00,18,7.63,,15704.22,119823.19,0,119823.19,II,79623.17
2024-07-03T00:00:00,19,7.63,,15969.38,121846.41,0,121846.41,II,93828.26
2024-07-03T00:00:00,20,7.63,,16045.99,122430.90,0,122430.90,II,101720.26
2024-07-03T00:00:00,21,7.63,,16064.11,122569.15,0,122569.15,II,93450.26
2024-07-03T00:00:00,22,7.63,,16138.60,123137.55,0,123137.55,II,76651.00
2024-07-03T00:00:00,23,7.63,,16129.99,123071.86,0,123071.86,II,66882.79
2024-07-03T00:00:00,24,7.63,,16109.42,122914.84,0,122914.84,II,90891.08
2024-07-03T00:00:00,25,7.63,,16138.81,123139.12,0,123139.12,II,104223.81
2024-07-03T00:00:00,26,7.63,,16076.71,122665.32,0,122665.32,II,141983.88
2024-07-03T00:00:00,27,7.63,,15974.47,121885.17,0,121885.17,II,145538.08
