,East England,East Midlands,London,"North Wales, Merseyside and Cheshire",West Midlands,North East England,North West England,North Scotland,South East England,South Wales,South West England,Yorkshire,South and Central Scotland,Southern England
2025-01-18 15:00:00,5.603178024291992,6.286771774291992,5.065092086791992,10.566068649291992,5.075834274291992,9.012357711791992,9.147123336791992,19.018217086791992,7.689115524291992,10.347318649291992,7.755521774291992,7.743803024291992,13.825834274291992,6.873685836791992
2025-01-18 16:00:00,5.972068786621094,5.234764099121094,5.351951599121094,9.339256286621094,4.335350036621094,7.467185974121094,8.485740661621094,18.393943786621094,7.777732849121094,9.774803161621094,7.941795349121094,6.884178161621094,14.108787536621094,7.035545349121094
2025-01-18 17:00:00,6.604950904846191,4.508271217346191,5.289521217346191,7.713349342346191,3.6684277057647705,6.766083717346191,7.763154029846191,17.607881546020508,7.676239967346191,9.083466529846191,8.135224342346191,5.591279029846191,14.019013404846191,6.974091529846191
2025-01-18 18:00:00,7.325010299682617,5.114072799682617,5.244932174682617,6.516416549682617,4.574033737182617,6.439268112182617,6.992002487182617,16.873838424682617,7.474424362182617,8.982236862182617,8.087705612182617,5.839658737182617,13.956846237182617,6.636533737182617
2025-01-18 19:00:00,7.570314407348633,5.016603469848633,4.837892532348633,6.842775344848633,4.246095657348633,6.536134719848633,7.502931594848633,16.211915969848633,7.726564407348633,9.035158157348633,7.226564407348633,5.823244094848633,14.457033157348633,6.254884719848633
2025-01-18 20:00:00,8.339921951293945,4.933671951293945,5.173906326293945,6.384843826293945,4.536211013793945,6.557695388793945,6.962968826293945,16.324296951293945,7.782304763793945,8.810625076293945,7.233476638793945,5.833086013793945,14.109453201293945,6.374101638793945
2025-01-18 21:00:00,8.407205581665039,4.805643081665039,5.252908706665039,6.758768081665039,4.665018081665039,6.936502456665039,7.194314956665039,16.53513526916504,7.812479019165039,8.857400894165039,7.072244644165039,5.631814956665039,13.409158706665039,6.322244644165039
2025-01-18 22:00:00,8.485316276550293,4.623011589050293,5.040980339050293,6.875941276550293,4.620081901550293,7.255824089050293,7.398402214050293,16.14547348022461,7.721644401550293,8.832972526550293,7.050745964050293,5.651331901550293,12.636683464050293,6.138636589050293
2025-01-18 23:00:00,8.489727973937988,4.716290473937988,4.662579536437988,6.904767036437988,5.000470161437988,7.379376411437988,7.425274848937988,15.568829536437988,7.534649848937988,8.487774848937988,6.775860786437988,5.465313911437988,12.371563911437988,6.076642036437988
2025-01-19 00:00:00,8.409444808959961,4.892843723297119,4.387960910797119,7.220968723297119,5.609640598297119,7.387960910797119,7.469015598297119,15.358663558959961,7.378195285797119,8.206319808959961,6.376242160797119,5.279562473297119,12.081319808959961,5.903585910797119
2025-01-19 01:00:00,8.110340118408203,5.191395282745361,4.169910907745361,7.339832782745361,5.953114032745361,7.253895282745361,7.714832782745361,15.471668243408203,7.053699970245361,8.281238555908203,5.926746845245361,5.115223407745361,11.670886993408203,5.602528095245361
2025-01-19 02:00:00,7.754949569702148,5.767644882202148,3.3291683197021484,7.113348007202148,6.075262069702148,6.916082382202148,7.583074569702148,15.468816757202148,6.785223007202148,8.269598007202148,5.669012069702148,5.198308944702148,11.096746444702148,5.382879257202148
2025-01-19 03:00:00,7.4929986000061035,6.1189751625061035,3.7869439125061035,7.0252251625061035,5.8914361000061035,6.5330376625061035,7.5262017250061035,15.319169998168945,7.0418267250061035,8.014482498168945,5.2303032875061035,5.4119439125061035,10.603349685668945,5.3660454750061035
2025-01-19 04:00:00,7.3810529708862305,6.2218732833862305,4.1046857833862305,7.2414045333862305,6.2765607833862305,6.9874982833862305,7.9679670333862305,14.99726390838623,7.3205060958862305,7.6583967208862305,5.5138654708862305,5.7101545333862305,10.55195140838623,5.5216779708862305
2025-01-19 05:00:00,7.237872123718262,6.463458061218262,4.044512748718262,7.293536186218262,5.995684623718262,7.783770561218262,8.157793998718262,15.125567436218262,7.355059623718262,7.408770561218262,6.282793998718262,6.157793998718262,10.728106498718262,5.628497123718262
2025-01-19 06:00:00,6.776884078979492,7.054227828979492,3.956571340560913,7.083524703979492,6.115751266479492,8.330595016479492,8.129423141479492,15.137235641479492,7.201688766479492,7.556180953979492,6.721220016479492,6.792509078979492,10.790555953979492,5.922391891479492
2025-01-19 07:00:00,6.7678327560424805,6.7893171310424805,3.9553325176239014,6.7072858810424805,5.2014265060424805,8.05591869354248,7.6125593185424805,15.48560619354248,7.0158796310424805,7.2356061935424805,6.5774030685424805,6.9875593185424805,10.88892650604248,5.2473249435424805
