date,United_Kingdom_solar_cf,United_Kingdom_wind_cf,United_Kingdom_demand,United_Kingdom_wd_demand,UK_wind_speed,UK_temp,United_Kingdom_wind_gen,United_Kingdom_solar_gen,demand_net_wind,wd_demand_net_wind,demand_net_renewables,wd_demand_net_renewables,demandESO,demandESO_net_wind,demandESO_net_renewables
1940-01-28,0.0077522814583333,0.8581819408319201,42.19122444426512,46.88204037794439,13.260847324583333,-0.225382352,25.421065451323138,0.11940606561827032,16.77015899294198,21.460974926621255,16.65075292732371,21.341568861002983,,,
1940-01-29,0.0128287814583333,0.8707292520533859,47.09385653680904,47.90212658147712,13.367354200000001,-1.589847774,25.792741904325396,0.1975978721682703,21.301114632483646,22.109384677151724,21.103516760315376,21.911786804983453,,,
1940-01-30,0.0158747026916666,0.7690798760318981,48.30075915811042,48.30075915811042,11.65782074375,-2.123057972,22.781684087816885,0.24451328314893314,25.519075070293532,25.519075070293532,25.2745617871446,25.2745617871446,,,
1940-01-31,0.0106748756666666,0.735436201443299,47.058524039815616,47.058524039815616,11.402594005,-0.461446572,21.785091159153403,0.16442190743096566,25.273432880662213,25.273432880662213,25.109010973231246,25.109010973231246,,,
1940-02-01,0.0255001074583333,0.5076197149114362,46.03788070284558,46.03788070284558,8.883131456041667,0.903764071,15.036711195106562,0.3927705051484703,31.001169507739014,31.001169507739014,30.608399002590545,30.608399002590545,,,
1940-02-02,0.016418196125,0.4209348036348287,45.20741874866954,46.10716125299906,8.129944617291667,0.811094535,12.468930753270897,0.2528845494545375,32.73848799539864,33.63823049972817,32.48560344594411,33.38534595027363,,,
1940-02-03,0.093482690875,0.7139984150992974,41.25184743394691,45.09575911679895,11.391222229708333,2.163944165,21.150061052071386,1.4398858427403625,20.10178638187552,23.945698064727566,18.661900539135157,22.505812221987203,,,
1940-02-04,0.123236770125,0.700411372779925,39.3779327623184,44.068748695997655,11.810128451416666,3.537671407,20.74758568448694,1.8981789992043374,18.630347077831463,23.321163011510716,16.732168078627126,21.42298401230638,,,
1940-02-05,0.111851312375,0.2130808595862057,42.64812663211087,43.45639667677896,5.854001832833333,4.356752337,6.311881222662586,1.7228122091184124,36.33624540944829,37.14451545411637,34.61343320032988,35.42170324499796,,,
1940-02-06,0.1700861054583333,0.3716484281863562,43.223751003711406,43.223751003711406,7.569663424041667,4.66793876,11.008969739736242,2.61978525654307,32.21478126397516,32.21478126397516,29.594996007432094,29.594996007432094,,,
1940-02-07,0.205357040225,0.5661343582900322,42.72979170296227,42.72979170296227,9.337341997541666,5.328657808,16.770031961267335,3.1630528834736076,25.95975974169493,25.95975974169493,22.796706858221324,22.796706858221324,,,
1940-02-08,0.1782862091666666,0.2668832855931544,43.85183937232562,43.85183937232562,6.049118614458333,3.827808918,7.905616685840419,2.7460889939314157,35.9462226864852,35.9462226864852,33.200133692553784,33.200133692553784,,,
1940-02-09,0.1310595382916666,0.4214994523710596,45.11187609862824,46.01161860295777,7.848671879916666,0.938892207,12.485656778135528,2.0186707504450534,32.62621932049271,33.52596182482224,30.607548570047655,31.507291074377186,,,
1940-02-10,0.067836015625,0.3174664061324083,44.31920700397795,48.16311868682999,6.881058215833334,-1.938950332,9.403989882454198,1.0448577978671874,34.91521712152375,38.75912880437579,33.870359323656565,37.7142710065086,,,
1940-02-11,0.0405815761666666,0.2602280599554037,42.93640928043327,47.627225214112535,6.07565923,-1.222140213,7.708475591998969,0.6250658432223156,35.2279336884343,39.918749622113566,34.60286784521198,39.29368377889125,,,
1940-02-12,0.01314348825,0.319810262955114,48.260533481095926,49.06880352576401,6.613324310375,-3.1503927,9.473419609256387,0.202445206468275,38.78711387183954,39.59538391650762,38.58466866537127,39.392938710039346,,,
1940-02-13,0.0502770890416666,0.3036392183725068,48.430885245329925,48.430885245329925,6.886815173916666,-2.297114386,8.994400926630396,0.7744029193820781,39.43648431869953,39.43648431869953,38.66208139931745,38.66208139931745,,,
1940-02-14,0.0441200673749999,0.0894410929208449,48.13001091683087,48.13001091683087,3.9304373519583335,-1.89466544,2.6494240545012677,0.6795681617569109,45.4805868623296,45.4805868623296,44.80101870057269,44.80101870057269,,,
1940-02-15,0.0548874599583333,0.1075894843089185,49.025055002760766,49.025055002760766,4.337956809208333,-3.091874757,3.187015704198784,0.8454150795002203,45.83803929856198,45.83803929856198,44.99262421906176,44.99262421906176,,,
1940-02-16,0.0387085006249999,0.4395251307259773,47.24571750053491,48.14546000486443,8.135338224625,-1.915330112,13.0196134223649,0.5962154225766859,34.22610407817001,35.125846582499534,33.62988865559332,34.52963115992284,,,
1940-02-17,0.03667718375,0.3506730305547963,43.17344911488574,47.01736079773778,6.894494598041667,-0.406386695,10.387636511094177,0.564927658146125,32.78581260379156,36.6297242866436,32.22088494564544,36.064796628497476,,,
1940-02-18,0.0293448239166666,0.214006432381373,42.65588108966553,47.34669702334479,5.920288969666667,-0.846906223,6.339298540001032,0.4519895193412406,36.316582549664496,41.007398483343756,35.864593030323256,40.55540896400252,,,
1940-02-19,0.01830834325,0.3525045659211814,43.48841085419428,44.29668089886236,7.447672424,3.232789713,10.441890251717236,0.28199791857677503,33.046520602477045,33.85479064714512,32.76452268390027,33.57279272856835,,,
1940-02-20,0.0091681724583333,0.6784713173111007,42.26016084888611,42.26016084888611,10.703678668916666,5.956835171,20.097677361389422,0.14121460992397034,22.162483487496687,22.162483487496687,22.021268877572716,22.021268877572716,,,
